class_id,train_support,test_support,support_tier,top1_accuracy,recall
45,213,60,tail,0.9333333333333333,0.9333333333333333
46,535,142,mid,0.9366197183098591,0.9366197183098591
47,541,144,head,0.9166666666666666,0.9166666666666666
48,216,57,tail,0.9298245614035088,0.9298245614035088
49,533,144,mid,0.9305555555555556,0.9305555555555556
50,540,144,mid,0.9375,0.9375
51,543,145,head,0.7379310344827587,0.7379310344827587
52,540,143,mid,0.8671328671328671,0.8671328671328671
53,540,143,mid,0.958041958041958,0.958041958041958
54,540,142,mid,0.8169014084507042,0.8169014084507042
55,539,142,mid,0.9295774647887324,0.9295774647887324
56,538,142,mid,0.9014084507042254,0.9014084507042254
57,521,140,mid,0.8785714285714286,0.8785714285714286
58,531,143,mid,0.9090909090909091,0.9090909090909091
59,539,143,mid,0.986013986013986,0.986013986013986
60,513,135,mid,0.8518518518518519,0.8518518518518519
61,549,141,head,0.9290780141843972,0.9290780141843972
62,537,144,mid,0.9791666666666666,0.9791666666666666
63,211,60,tail,0.9666666666666667,0.9666666666666667
64,541,143,head,0.958041958041958,0.958041958041958
65,534,143,mid,0.9440559440559441,0.9440559440559441
66,542,144,head,0.9722222222222222,0.9722222222222222
67,540,143,mid,0.958041958041958,0.958041958041958
68,537,144,mid,0.9722222222222222,0.9722222222222222
69,537,143,mid,0.9790209790209791,0.9790209790209791
70,215,60,tail,0.95,0.95
71,537,143,mid,0.9230769230769231,0.9230769230769231
72,540,142,mid,1.0,1.0
73,540,142,mid,0.9859154929577465,0.9859154929577465
74,538,144,mid,0.9861111111111112,0.9861111111111112
75,538,143,mid,0.965034965034965,0.965034965034965
76,542,143,head,0.986013986013986,0.986013986013986
77,540,144,mid,0.9722222222222222,0.9722222222222222
78,539,141,mid,0.9716312056737588,0.9716312056737588
79,542,142,head,0.9295774647887324,0.9295774647887324
80,215,58,tail,0.8793103448275862,0.8793103448275862
81,543,145,head,0.9103448275862069,0.9103448275862069
82,537,144,mid,0.9027777777777778,0.9027777777777778
83,541,144,head,0.9375,0.9375
84,541,142,head,0.9436619718309859,0.9436619718309859
85,216,60,tail,0.9666666666666667,0.9666666666666667
86,538,143,mid,0.8811188811188811,0.8811188811188811
87,540,142,mid,0.9295774647887324,0.9295774647887324
88,216,59,tail,1.0,1.0
89,540,143,mid,0.9790209790209791,0.9790209790209791
90,534,143,mid,0.986013986013986,0.986013986013986
91,216,59,tail,0.9661016949152542,0.9661016949152542
92,215,58,tail,0.9827586206896551,0.9827586206896551
93,541,144,head,0.9236111111111112,0.9236111111111112
94,538,143,mid,0.916083916083916,0.916083916083916
95,540,142,mid,0.9577464788732394,0.9577464788732394
96,538,140,mid,0.9928571428571429,0.9928571428571429
97,542,143,head,0.9370629370629371,0.9370629370629371
98,540,142,mid,0.9366197183098591,0.9366197183098591
99,518,137,mid,0.8321167883211679,0.8321167883211679
100,535,143,mid,0.965034965034965,0.965034965034965
101,541,142,head,0.9154929577464789,0.9154929577464789
102,541,144,head,0.9097222222222222,0.9097222222222222
103,539,142,mid,0.9577464788732394,0.9577464788732394
104,539,143,mid,0.951048951048951,0.951048951048951
105,537,144,mid,0.9375,0.9375
106,215,59,tail,0.847457627118644,0.847457627118644
107,216,58,tail,1.0,1.0
108,214,60,tail,0.9833333333333333,0.9833333333333333
109,216,60,tail,0.9833333333333333,0.9833333333333333
110,538,144,mid,0.9583333333333334,0.9583333333333334
111,216,60,tail,0.9833333333333333,0.9833333333333333
112,542,143,head,0.965034965034965,0.965034965034965
113,535,144,mid,0.9236111111111112,0.9236111111111112
114,535,144,mid,0.9236111111111112,0.9236111111111112
115,216,59,tail,0.9322033898305084,0.9322033898305084
116,216,60,tail,0.95,0.95
117,214,59,tail,0.9661016949152542,0.9661016949152542
118,542,143,head,0.8881118881118881,0.8881118881118881
119,537,144,mid,0.9861111111111112,0.9861111111111112
120,540,140,mid,0.9357142857142857,0.9357142857142857
121,217,60,mid,0.9833333333333333,0.9833333333333333
122,540,144,mid,0.9097222222222222,0.9097222222222222
123,540,142,mid,0.9436619718309859,0.9436619718309859
124,537,144,mid,0.9375,0.9375
125,539,142,mid,0.9507042253521126,0.9507042253521126
126,536,143,mid,0.9370629370629371,0.9370629370629371
127,542,143,head,0.9230769230769231,0.9230769230769231
128,539,143,mid,0.9440559440559441,0.9440559440559441
129,535,143,mid,0.8531468531468531,0.8531468531468531
130,536,143,mid,0.9790209790209791,0.9790209790209791
131,541,144,head,0.9652777777777778,0.9652777777777778
132,540,142,mid,0.9084507042253521,0.9084507042253521
133,541,142,head,0.9295774647887324,0.9295774647887324
134,216,59,tail,0.9661016949152542,0.9661016949152542
135,216,60,tail,0.9666666666666667,0.9666666666666667
136,533,143,mid,0.8671328671328671,0.8671328671328671
137,216,59,tail,0.9830508474576272,0.9830508474576272
138,540,140,mid,0.9357142857142857,0.9357142857142857
139,536,143,mid,0.8811188811188811,0.8811188811188811
140,539,143,mid,0.958041958041958,0.958041958041958
141,216,60,tail,1.0,1.0
142,539,143,mid,0.9090909090909091,0.9090909090909091
143,216,60,tail,1.0,1.0
144,535,143,mid,0.958041958041958,0.958041958041958
145,538,143,mid,0.9370629370629371,0.9370629370629371
146,539,144,mid,0.8819444444444444,0.8819444444444444
147,216,60,tail,1.0,1.0
148,215,60,tail,0.9,0.9
149,537,140,mid,0.8928571428571429,0.8928571428571429
150,536,143,mid,0.9300699300699301,0.9300699300699301
151,541,144,head,0.9097222222222222,0.9097222222222222
152,541,142,head,0.8661971830985915,0.8661971830985915
153,539,141,mid,0.9148936170212766,0.9148936170212766
154,538,144,mid,0.9861111111111112,0.9861111111111112
155,216,60,tail,0.9,0.9
156,537,144,mid,0.9930555555555556,0.9930555555555556
157,216,60,tail,0.9333333333333333,0.9333333333333333
158,537,142,mid,0.9295774647887324,0.9295774647887324
159,535,141,mid,0.9432624113475178,0.9432624113475178
160,542,141,head,0.9432624113475178,0.9432624113475178
161,536,142,mid,0.9084507042253521,0.9084507042253521
162,533,141,mid,0.8794326241134752,0.8794326241134752
163,540,143,mid,0.965034965034965,0.965034965034965
164,542,143,head,0.9020979020979021,0.9020979020979021
165,535,143,mid,0.9440559440559441,0.9440559440559441
166,540,141,mid,0.9574468085106383,0.9574468085106383
167,216,60,tail,1.0,1.0
168,538,143,mid,0.965034965034965,0.965034965034965
169,541,144,head,0.9652777777777778,0.9652777777777778
170,540,142,mid,0.9366197183098591,0.9366197183098591
171,216,59,tail,0.9491525423728814,0.9491525423728814
172,536,144,mid,0.9166666666666666,0.9166666666666666
173,216,59,tail,0.9152542372881356,0.9152542372881356
174,540,143,mid,0.8951048951048951,0.8951048951048951
175,216,60,tail,0.9833333333333333,0.9833333333333333
176,541,143,head,0.9300699300699301,0.9300699300699301
177,216,60,tail,0.9833333333333333,0.9833333333333333
178,543,142,head,0.9436619718309859,0.9436619718309859
179,541,142,head,0.9014084507042254,0.9014084507042254
180,216,60,tail,0.9666666666666667,0.9666666666666667
181,542,142,head,0.9014084507042254,0.9014084507042254
182,536,142,mid,0.9295774647887324,0.9295774647887324
183,539,142,mid,0.9225352112676056,0.9225352112676056
184,535,140,mid,0.8714285714285714,0.8714285714285714
185,538,140,mid,0.9285714285714286,0.9285714285714286
186,216,60,tail,0.9833333333333333,0.9833333333333333
187,216,60,tail,0.95,0.95
188,538,138,mid,0.9782608695652174,0.9782608695652174
189,541,142,head,0.9507042253521126,0.9507042253521126
190,540,142,mid,0.9295774647887324,0.9295774647887324
191,539,142,mid,0.9647887323943662,0.9647887323943662
192,539,143,mid,0.8251748251748252,0.8251748251748252
193,537,142,mid,0.9366197183098591,0.9366197183098591
194,543,143,head,0.951048951048951,0.951048951048951
195,540,142,mid,0.9507042253521126,0.9507042253521126
196,540,142,mid,0.8873239436619719,0.8873239436619719
197,216,60,tail,0.9333333333333333,0.9333333333333333
198,216,59,tail,0.9152542372881356,0.9152542372881356
199,541,144,head,0.8888888888888888,0.8888888888888888
200,216,59,tail,0.9491525423728814,0.9491525423728814
201,540,140,mid,0.9285714285714286,0.9285714285714286
202,540,144,mid,0.9166666666666666,0.9166666666666666
203,216,60,tail,0.95,0.95
204,216,59,tail,0.9830508474576272,0.9830508474576272
205,216,60,tail,0.9833333333333333,0.9833333333333333
206,535,144,mid,0.9097222222222222,0.9097222222222222
207,542,143,head,0.958041958041958,0.958041958041958
208,216,60,tail,0.9666666666666667,0.9666666666666667
209,216,58,tail,0.9827586206896551,0.9827586206896551
210,216,60,tail,0.95,0.95
211,538,144,mid,0.9861111111111112,0.9861111111111112
212,534,141,mid,0.9290780141843972,0.9290780141843972
213,538,144,mid,0.9305555555555556,0.9305555555555556
214,543,142,head,0.9084507042253521,0.9084507042253521
215,538,142,mid,0.8309859154929577,0.8309859154929577
216,216,60,tail,0.95,0.95
217,216,59,tail,0.9661016949152542,0.9661016949152542
218,216,60,tail,0.9666666666666667,0.9666666666666667
219,214,60,tail,0.9666666666666667,0.9666666666666667
220,216,60,tail,0.9333333333333333,0.9333333333333333
221,538,143,mid,0.9020979020979021,0.9020979020979021
222,216,59,tail,0.9661016949152542,0.9661016949152542
223,541,142,head,0.9154929577464789,0.9154929577464789
224,537,137,mid,0.8905109489051095,0.8905109489051095
225,216,60,tail,0.95,0.95
226,540,142,mid,0.9507042253521126,0.9507042253521126
227,535,143,mid,0.9230769230769231,0.9230769230769231
228,216,60,tail,0.9333333333333333,0.9333333333333333
229,216,60,tail,0.95,0.95
230,216,60,tail,0.9333333333333333,0.9333333333333333
231,535,139,mid,0.9280575539568345,0.9280575539568345
232,542,142,head,0.9859154929577465,0.9859154929577465
233,542,143,head,0.993006993006993,0.993006993006993
234,540,144,mid,0.9097222222222222,0.9097222222222222
235,539,143,mid,0.958041958041958,0.958041958041958
236,536,141,mid,0.9078014184397163,0.9078014184397163
237,540,145,mid,0.9724137931034482,0.9724137931034482
238,542,143,head,0.951048951048951,0.951048951048951
239,540,144,mid,0.9375,0.9375
240,533,142,mid,0.9366197183098591,0.9366197183098591
241,217,60,mid,0.95,0.95
242,216,60,tail,0.95,0.95
243,539,142,mid,0.9507042253521126,0.9507042253521126
244,540,142,mid,0.9366197183098591,0.9366197183098591
245,539,143,mid,0.9440559440559441,0.9440559440559441
246,540,143,mid,0.8881118881118881,0.8881118881118881
247,542,141,head,0.9078014184397163,0.9078014184397163
248,537,141,mid,0.9432624113475178,0.9432624113475178
249,216,59,tail,0.9661016949152542,0.9661016949152542
250,535,143,mid,0.9020979020979021,0.9020979020979021
251,216,59,tail,1.0,1.0
252,540,143,mid,0.8601398601398601,0.8601398601398601
253,535,141,mid,0.9787234042553191,0.9787234042553191
254,216,60,tail,1.0,1.0
255,535,142,mid,0.8943661971830986,0.8943661971830986
256,541,141,head,0.9574468085106383,0.9574468085106383
257,215,60,tail,0.95,0.95
258,216,60,tail,1.0,1.0
259,544,142,head,0.9366197183098591,0.9366197183098591
260,541,144,head,0.9791666666666666,0.9791666666666666
261,216,60,tail,0.95,0.95
262,540,142,mid,0.8661971830985915,0.8661971830985915
263,215,60,tail,0.9833333333333333,0.9833333333333333
264,216,60,tail,0.9666666666666667,0.9666666666666667
265,216,60,tail,1.0,1.0
266,539,142,mid,0.9788732394366197,0.9788732394366197
267,216,60,tail,1.0,1.0
268,537,141,mid,0.900709219858156,0.900709219858156
269,540,144,mid,0.9652777777777778,0.9652777777777778
270,537,141,mid,0.9716312056737588,0.9716312056737588
271,540,144,mid,0.9375,0.9375
272,216,60,tail,0.95,0.95
273,215,60,tail,0.9666666666666667,0.9666666666666667
274,216,60,tail,0.9666666666666667,0.9666666666666667
275,216,60,tail,0.9833333333333333,0.9833333333333333
276,542,141,head,0.9716312056737588,0.9716312056737588
277,216,60,tail,1.0,1.0
278,216,60,tail,0.95,0.95
279,541,140,head,0.8214285714285714,0.8214285714285714
280,216,60,tail,1.0,1.0
281,543,141,head,0.9290780141843972,0.9290780141843972
282,216,60,tail,0.9166666666666666,0.9166666666666666
283,539,144,mid,0.9861111111111112,0.9861111111111112
284,536,141,mid,0.9432624113475178,0.9432624113475178
285,539,142,mid,0.9577464788732394,0.9577464788732394
286,541,144,head,0.9097222222222222,0.9097222222222222
287,216,60,tail,0.9333333333333333,0.9333333333333333
288,216,60,tail,0.95,0.95
289,540,143,mid,0.9440559440559441,0.9440559440559441
290,540,141,mid,0.9574468085106383,0.9574468085106383
291,216,60,tail,0.9833333333333333,0.9833333333333333
292,540,144,mid,0.9513888888888888,0.9513888888888888
293,216,60,tail,0.9833333333333333,0.9833333333333333
294,214,60,tail,0.9333333333333333,0.9333333333333333
295,537,144,mid,0.9583333333333334,0.9583333333333334
296,216,60,tail,0.9666666666666667,0.9666666666666667
297,216,60,tail,0.9333333333333333,0.9333333333333333
298,216,60,tail,0.9833333333333333,0.9833333333333333
299,216,60,tail,0.9833333333333333,0.9833333333333333
300,540,143,mid,0.8951048951048951,0.8951048951048951
301,216,59,tail,0.9830508474576272,0.9830508474576272
302,542,143,head,0.951048951048951,0.951048951048951
303,539,145,mid,0.9586206896551724,0.9586206896551724
304,216,60,tail,1.0,1.0
305,537,143,mid,0.9790209790209791,0.9790209790209791
306,216,60,tail,0.95,0.95
307,216,60,tail,0.9166666666666666,0.9166666666666666
308,317,84,mid,0.9404761904761905,0.9404761904761905
309,538,144,mid,0.9652777777777778,0.9652777777777778
310,216,60,tail,0.9666666666666667,0.9666666666666667
311,541,144,head,0.9305555555555556,0.9305555555555556
312,540,143,mid,0.958041958041958,0.958041958041958
313,535,141,mid,0.9716312056737588,0.9716312056737588
314,216,60,tail,0.9,0.9
315,216,60,tail,0.9833333333333333,0.9833333333333333
316,540,142,mid,0.9577464788732394,0.9577464788732394
317,536,143,mid,0.958041958041958,0.958041958041958
318,216,60,tail,0.9333333333333333,0.9333333333333333
319,216,59,tail,0.9830508474576272,0.9830508474576272
320,541,141,head,0.9361702127659575,0.9361702127659575
321,535,144,mid,0.9513888888888888,0.9513888888888888
322,540,142,mid,0.9577464788732394,0.9577464788732394
323,436,120,mid,0.9083333333333333,0.9083333333333333
324,543,140,head,0.9357142857142857,0.9357142857142857
325,540,142,mid,0.9929577464788732,0.9929577464788732
326,216,60,tail,0.9666666666666667,0.9666666666666667
327,216,59,tail,0.9830508474576272,0.9830508474576272
328,541,142,head,0.9788732394366197,0.9788732394366197
329,216,59,tail,0.9830508474576272,0.9830508474576272
330,540,141,mid,0.9716312056737588,0.9716312056737588
331,542,141,head,0.9645390070921985,0.9645390070921985
332,216,59,tail,0.9830508474576272,0.9830508474576272
333,533,141,mid,0.9574468085106383,0.9574468085106383
334,216,60,tail,0.9833333333333333,0.9833333333333333
335,540,142,mid,0.9366197183098591,0.9366197183098591
336,216,59,tail,0.9830508474576272,0.9830508474576272
337,535,144,mid,0.9861111111111112,0.9861111111111112
338,213,58,tail,0.9827586206896551,0.9827586206896551
339,538,142,mid,0.9859154929577465,0.9859154929577465
340,216,59,tail,0.8813559322033898,0.8813559322033898
341,214,59,tail,1.0,1.0
342,216,59,tail,0.9661016949152542,0.9661016949152542
343,216,59,tail,1.0,1.0
344,437,117,mid,0.905982905982906,0.905982905982906
345,538,142,mid,0.9788732394366197,0.9788732394366197
346,538,143,mid,0.9790209790209791,0.9790209790209791
347,216,58,tail,1.0,1.0
348,216,58,tail,0.9827586206896551,0.9827586206896551
349,216,58,tail,1.0,1.0
350,540,144,mid,0.9722222222222222,0.9722222222222222
351,540,143,mid,0.993006993006993,0.993006993006993
352,541,142,head,0.8873239436619719,0.8873239436619719
353,216,59,tail,0.9830508474576272,0.9830508474576272
354,540,145,mid,0.9379310344827586,0.9379310344827586
355,543,145,head,0.8275862068965517,0.8275862068965517
356,540,144,mid,0.9444444444444444,0.9444444444444444
357,540,142,mid,0.9507042253521126,0.9507042253521126
358,540,142,mid,0.9295774647887324,0.9295774647887324
359,541,143,head,0.8951048951048951,0.8951048951048951
360,541,143,head,0.8881118881118881,0.8881118881118881
361,537,144,mid,0.9375,0.9375
362,535,144,mid,0.9097222222222222,0.9097222222222222
363,535,141,mid,0.9361702127659575,0.9361702127659575
364,538,142,mid,0.9014084507042254,0.9014084507042254
365,216,59,tail,0.9830508474576272,0.9830508474576272
366,216,59,tail,0.9322033898305084,0.9322033898305084
367,542,141,head,0.8794326241134752,0.8794326241134752
368,540,142,mid,0.9929577464788732,0.9929577464788732
369,540,143,mid,0.965034965034965,0.965034965034965
370,536,143,mid,0.9370629370629371,0.9370629370629371
371,539,144,mid,0.9166666666666666,0.9166666666666666
372,542,143,head,0.916083916083916,0.916083916083916
373,541,141,head,0.9432624113475178,0.9432624113475178
374,532,142,mid,0.8873239436619719,0.8873239436619719
375,215,59,tail,0.9491525423728814,0.9491525423728814
376,537,143,mid,0.986013986013986,0.986013986013986
377,540,143,mid,0.9300699300699301,0.9300699300699301
378,542,141,head,0.9290780141843972,0.9290780141843972
379,540,142,mid,0.9436619718309859,0.9436619718309859
380,544,141,head,0.9716312056737588,0.9716312056737588
381,539,144,mid,0.9652777777777778,0.9652777777777778
382,540,143,mid,0.8951048951048951,0.8951048951048951
383,536,141,mid,0.9858156028368794,0.9858156028368794
384,537,143,mid,1.0,1.0
385,541,143,head,0.965034965034965,0.965034965034965
386,535,142,mid,0.9859154929577465,0.9859154929577465
387,531,141,mid,0.9361702127659575,0.9361702127659575
388,538,143,mid,0.965034965034965,0.965034965034965
389,216,59,tail,1.0,1.0
390,216,60,tail,0.95,0.95
391,538,142,mid,0.9577464788732394,0.9577464788732394
392,539,142,mid,0.9084507042253521,0.9084507042253521
393,535,142,mid,0.971830985915493,0.971830985915493
394,543,143,head,0.951048951048951,0.951048951048951
395,542,144,head,0.9861111111111112,0.9861111111111112
396,538,143,mid,0.8741258741258742,0.8741258741258742
397,532,144,mid,0.9791666666666666,0.9791666666666666
398,216,59,tail,0.9830508474576272,0.9830508474576272
399,539,143,mid,0.9370629370629371,0.9370629370629371
400,540,143,mid,0.8811188811188811,0.8811188811188811
401,540,145,mid,0.9172413793103448,0.9172413793103448
402,539,143,mid,0.965034965034965,0.965034965034965
403,541,141,head,0.9858156028368794,0.9858156028368794
404,216,59,tail,1.0,1.0
405,538,144,mid,0.9236111111111112,0.9236111111111112
406,216,57,tail,0.9649122807017544,0.9649122807017544
407,215,57,tail,0.8771929824561403,0.8771929824561403
408,539,142,mid,1.0,1.0
409,542,142,head,0.9295774647887324,0.9295774647887324
410,540,141,mid,0.9574468085106383,0.9574468085106383
411,213,59,tail,0.9830508474576272,0.9830508474576272
412,543,142,head,0.9929577464788732,0.9929577464788732
413,539,144,mid,0.9444444444444444,0.9444444444444444
414,540,143,mid,0.9440559440559441,0.9440559440559441
415,533,141,mid,0.7304964539007093,0.7304964539007093
416,537,143,mid,0.9020979020979021,0.9020979020979021
417,536,142,mid,0.971830985915493,0.971830985915493
418,214,59,tail,0.7627118644067796,0.7627118644067796
419,216,57,tail,0.8771929824561403,0.8771929824561403
420,540,143,mid,0.951048951048951,0.951048951048951
421,538,142,mid,0.971830985915493,0.971830985915493
422,540,144,mid,0.8888888888888888,0.8888888888888888
423,216,59,tail,0.8135593220338984,0.8135593220338984
424,538,141,mid,0.9078014184397163,0.9078014184397163
425,540,140,mid,0.9785714285714285,0.9785714285714285
426,536,143,mid,0.965034965034965,0.965034965034965
427,539,141,mid,0.950354609929078,0.950354609929078
428,539,141,mid,0.9645390070921985,0.9645390070921985
429,533,142,mid,0.9366197183098591,0.9366197183098591
430,540,144,mid,0.9375,0.9375
431,541,141,head,0.9078014184397163,0.9078014184397163
432,540,141,mid,0.950354609929078,0.950354609929078
433,540,141,mid,0.8794326241134752,0.8794326241134752
434,315,81,mid,0.9629629629629629,0.9629629629629629
435,538,143,mid,0.972027972027972,0.972027972027972
436,536,142,mid,0.9436619718309859,0.9436619718309859
437,539,143,mid,0.958041958041958,0.958041958041958
438,533,142,mid,0.9507042253521126,0.9507042253521126
439,215,59,tail,0.9661016949152542,0.9661016949152542
440,540,143,mid,0.993006993006993,0.993006993006993
441,538,143,mid,0.958041958041958,0.958041958041958
442,539,142,mid,0.9859154929577465,0.9859154929577465
443,542,142,head,0.9295774647887324,0.9295774647887324
444,540,143,mid,0.9440559440559441,0.9440559440559441
445,216,59,tail,0.9491525423728814,0.9491525423728814
446,542,141,head,0.9290780141843972,0.9290780141843972
447,536,145,mid,0.993103448275862,0.993103448275862
448,540,142,mid,0.8943661971830986,0.8943661971830986
449,535,138,mid,0.8115942028985508,0.8115942028985508
450,216,60,tail,1.0,1.0
451,537,144,mid,0.9791666666666666,0.9791666666666666
452,540,142,mid,0.9295774647887324,0.9295774647887324
453,539,144,mid,0.9375,0.9375
454,216,60,tail,1.0,1.0
455,533,144,mid,0.9652777777777778,0.9652777777777778
456,216,60,tail,0.9833333333333333,0.9833333333333333
457,216,60,tail,0.9833333333333333,0.9833333333333333
458,540,143,mid,0.9790209790209791,0.9790209790209791
459,537,143,mid,0.958041958041958,0.958041958041958
460,216,60,tail,0.9333333333333333,0.9333333333333333
461,539,142,mid,0.9295774647887324,0.9295774647887324
462,534,142,mid,0.9507042253521126,0.9507042253521126
463,540,144,mid,0.9305555555555556,0.9305555555555556
464,542,141,head,0.9290780141843972,0.9290780141843972
465,543,142,head,0.8802816901408451,0.8802816901408451
466,543,143,head,0.9790209790209791,0.9790209790209791
467,538,143,mid,1.0,1.0
468,536,144,mid,0.9583333333333334,0.9583333333333334
469,533,144,mid,0.9305555555555556,0.9305555555555556
470,539,143,mid,0.9300699300699301,0.9300699300699301
471,542,141,head,0.9361702127659575,0.9361702127659575
472,216,59,tail,0.9491525423728814,0.9491525423728814
473,538,142,mid,0.9647887323943662,0.9647887323943662
474,539,141,mid,0.900709219858156,0.900709219858156
475,216,59,tail,0.9322033898305084,0.9322033898305084
476,539,143,mid,0.8951048951048951,0.8951048951048951
477,537,143,mid,0.916083916083916,0.916083916083916
478,540,143,mid,0.958041958041958,0.958041958041958
479,539,144,mid,0.9513888888888888,0.9513888888888888
480,543,143,head,0.8461538461538461,0.8461538461538461
481,538,144,mid,0.9861111111111112,0.9861111111111112
482,540,140,mid,0.9428571428571428,0.9428571428571428
483,216,60,tail,1.0,1.0
484,213,60,tail,1.0,1.0
485,540,141,mid,0.9432624113475178,0.9432624113475178
486,540,143,mid,0.958041958041958,0.958041958041958
487,538,143,mid,0.9790209790209791,0.9790209790209791
488,216,60,tail,1.0,1.0
489,540,144,mid,0.9652777777777778,0.9652777777777778
490,216,60,tail,0.8166666666666667,0.8166666666666667
491,539,142,mid,0.9436619718309859,0.9436619718309859
492,540,142,mid,0.9859154929577465,0.9859154929577465
493,538,140,mid,0.9285714285714286,0.9285714285714286
494,540,142,mid,0.9577464788732394,0.9577464788732394
495,216,60,tail,1.0,1.0
496,532,142,mid,0.9366197183098591,0.9366197183098591
497,216,60,tail,0.9666666666666667,0.9666666666666667
498,216,60,tail,0.9666666666666667,0.9666666666666667
499,216,60,tail,1.0,1.0
500,215,59,tail,0.9661016949152542,0.9661016949152542
501,543,142,head,0.9577464788732394,0.9577464788732394
502,539,143,mid,0.986013986013986,0.986013986013986
503,537,143,mid,0.9440559440559441,0.9440559440559441
504,539,141,mid,0.9787234042553191,0.9787234042553191
505,540,142,mid,0.9647887323943662,0.9647887323943662
506,542,141,head,0.9716312056737588,0.9716312056737588
507,216,60,tail,0.9833333333333333,0.9833333333333333
508,540,143,mid,0.986013986013986,0.986013986013986
509,216,60,tail,1.0,1.0
510,216,60,tail,0.95,0.95
511,537,144,mid,0.9930555555555556,0.9930555555555556
512,216,60,tail,1.0,1.0
513,216,60,tail,1.0,1.0
514,538,142,mid,0.9577464788732394,0.9577464788732394
515,538,142,mid,0.9436619718309859,0.9436619718309859
516,543,143,head,0.965034965034965,0.965034965034965
517,540,142,mid,0.971830985915493,0.971830985915493
518,539,143,mid,0.986013986013986,0.986013986013986
519,540,141,mid,0.9574468085106383,0.9574468085106383
520,215,60,tail,0.95,0.95
521,539,143,mid,0.951048951048951,0.951048951048951
522,540,141,mid,0.9645390070921985,0.9645390070921985
523,540,144,mid,0.9513888888888888,0.9513888888888888
524,540,144,mid,0.9583333333333334,0.9583333333333334
525,536,142,mid,0.9084507042253521,0.9084507042253521
526,215,60,tail,0.9666666666666667,0.9666666666666667
527,216,60,tail,0.95,0.95
528,540,144,mid,0.9583333333333334,0.9583333333333334
529,540,144,mid,0.9583333333333334,0.9583333333333334
530,537,142,mid,0.9154929577464789,0.9154929577464789
531,216,60,tail,0.9666666666666667,0.9666666666666667
532,537,144,mid,0.9652777777777778,0.9652777777777778
533,540,143,mid,0.972027972027972,0.972027972027972
534,542,141,head,1.0,1.0
535,537,144,mid,0.9722222222222222,0.9722222222222222
536,539,142,mid,0.9929577464788732,0.9929577464788732
537,216,60,tail,0.9833333333333333,0.9833333333333333
538,214,59,tail,1.0,1.0
539,540,143,mid,0.916083916083916,0.916083916083916
540,216,60,tail,1.0,1.0
541,540,141,mid,0.9929078014184397,0.9929078014184397
542,536,144,mid,0.9444444444444444,0.9444444444444444
543,538,144,mid,0.9305555555555556,0.9305555555555556
544,215,60,tail,0.9666666666666667,0.9666666666666667
545,216,60,tail,1.0,1.0
546,215,59,tail,0.9322033898305084,0.9322033898305084
547,539,144,mid,0.9027777777777778,0.9027777777777778
548,540,143,mid,0.9020979020979021,0.9020979020979021
549,540,145,mid,0.8896551724137931,0.8896551724137931
