class_id,train_support,test_support,support_tier,top1_accuracy,recall
87,540,142,mid,0.9295774647887324,0.9295774647887324
88,216,59,tail,1.0,1.0
89,540,143,mid,0.965034965034965,0.965034965034965
90,534,143,mid,0.951048951048951,0.951048951048951
91,216,59,tail,0.9661016949152542,0.9661016949152542
92,215,58,tail,0.9655172413793104,0.9655172413793104
93,541,144,head,0.8958333333333334,0.8958333333333334
94,538,143,mid,0.9090909090909091,0.9090909090909091
95,540,142,mid,0.9507042253521126,0.9507042253521126
96,538,140,mid,0.9642857142857143,0.9642857142857143
97,542,143,head,0.9020979020979021,0.9020979020979021
98,540,142,mid,0.9225352112676056,0.9225352112676056
99,518,137,mid,0.8540145985401459,0.8540145985401459
100,535,143,mid,0.951048951048951,0.951048951048951
101,541,142,head,0.9084507042253521,0.9084507042253521
102,541,144,head,0.8819444444444444,0.8819444444444444
103,539,142,mid,0.971830985915493,0.971830985915493
104,539,143,mid,0.9440559440559441,0.9440559440559441
105,537,144,mid,0.9583333333333334,0.9583333333333334
106,215,59,tail,0.864406779661017,0.864406779661017
107,216,58,tail,1.0,1.0
108,214,60,tail,0.9833333333333333,0.9833333333333333
109,216,60,tail,0.9833333333333333,0.9833333333333333
110,538,144,mid,0.9652777777777778,0.9652777777777778
111,216,60,tail,0.95,0.95
112,542,143,head,0.958041958041958,0.958041958041958
113,535,144,mid,0.9444444444444444,0.9444444444444444
114,535,144,mid,0.9444444444444444,0.9444444444444444
115,216,59,tail,0.9322033898305084,0.9322033898305084
116,216,60,tail,1.0,1.0
117,214,59,tail,0.9830508474576272,0.9830508474576272
118,542,143,head,0.8671328671328671,0.8671328671328671
119,537,144,mid,0.9861111111111112,0.9861111111111112
120,540,140,mid,0.9214285714285714,0.9214285714285714
121,217,60,mid,0.9666666666666667,0.9666666666666667
122,540,144,mid,0.9305555555555556,0.9305555555555556
123,540,142,mid,0.9577464788732394,0.9577464788732394
124,537,144,mid,0.9722222222222222,0.9722222222222222
125,539,142,mid,0.971830985915493,0.971830985915493
126,536,143,mid,0.958041958041958,0.958041958041958
127,542,143,head,0.9300699300699301,0.9300699300699301
128,539,143,mid,0.951048951048951,0.951048951048951
129,535,143,mid,0.8741258741258742,0.8741258741258742
130,536,143,mid,0.9790209790209791,0.9790209790209791
131,541,144,head,0.9513888888888888,0.9513888888888888
132,540,142,mid,0.9084507042253521,0.9084507042253521
133,541,142,head,0.9295774647887324,0.9295774647887324
134,216,59,tail,0.9661016949152542,0.9661016949152542
135,216,60,tail,0.95,0.95
136,533,143,mid,0.8321678321678322,0.8321678321678322
137,216,59,tail,0.9661016949152542,0.9661016949152542
138,540,140,mid,0.9357142857142857,0.9357142857142857
139,536,143,mid,0.8811188811188811,0.8811188811188811
140,539,143,mid,0.951048951048951,0.951048951048951
141,216,60,tail,1.0,1.0
142,539,143,mid,0.8811188811188811,0.8811188811188811
143,216,60,tail,1.0,1.0
144,535,143,mid,0.986013986013986,0.986013986013986
145,538,143,mid,0.972027972027972,0.972027972027972
146,539,144,mid,0.8888888888888888,0.8888888888888888
147,216,60,tail,0.9833333333333333,0.9833333333333333
148,215,60,tail,1.0,1.0
149,537,140,mid,0.8714285714285714,0.8714285714285714
150,536,143,mid,0.9370629370629371,0.9370629370629371
151,541,144,head,0.8819444444444444,0.8819444444444444
152,541,142,head,0.8661971830985915,0.8661971830985915
153,539,141,mid,0.8723404255319149,0.8723404255319149
154,538,144,mid,0.9791666666666666,0.9791666666666666
155,216,60,tail,0.95,0.95
156,537,144,mid,0.9513888888888888,0.9513888888888888
157,216,60,tail,0.9833333333333333,0.9833333333333333
158,537,142,mid,0.9225352112676056,0.9225352112676056
159,535,141,mid,0.9432624113475178,0.9432624113475178
160,542,141,head,0.9361702127659575,0.9361702127659575
161,536,142,mid,0.9225352112676056,0.9225352112676056
162,533,141,mid,0.8581560283687943,0.8581560283687943
163,540,143,mid,0.965034965034965,0.965034965034965
164,542,143,head,0.916083916083916,0.916083916083916
165,535,143,mid,0.9370629370629371,0.9370629370629371
166,540,141,mid,0.9432624113475178,0.9432624113475178
167,216,60,tail,1.0,1.0
168,538,143,mid,0.951048951048951,0.951048951048951
169,541,144,head,0.9583333333333334,0.9583333333333334
170,540,142,mid,0.9225352112676056,0.9225352112676056
171,216,59,tail,1.0,1.0
172,536,144,mid,0.9027777777777778,0.9027777777777778
173,216,59,tail,0.9661016949152542,0.9661016949152542
174,540,143,mid,0.8671328671328671,0.8671328671328671
175,216,60,tail,0.9666666666666667,0.9666666666666667
176,541,143,head,0.9440559440559441,0.9440559440559441
177,216,60,tail,0.9833333333333333,0.9833333333333333
178,543,142,head,0.8802816901408451,0.8802816901408451
179,541,142,head,0.8309859154929577,0.8309859154929577
180,216,60,tail,0.95,0.95
181,542,142,head,0.8802816901408451,0.8802816901408451
182,536,142,mid,0.9084507042253521,0.9084507042253521
183,539,142,mid,0.9014084507042254,0.9014084507042254
184,535,140,mid,0.8928571428571429,0.8928571428571429
185,538,140,mid,0.9428571428571428,0.9428571428571428
186,216,60,tail,0.9833333333333333,0.9833333333333333
187,216,60,tail,0.95,0.95
188,538,138,mid,0.9710144927536232,0.9710144927536232
189,541,142,head,0.9366197183098591,0.9366197183098591
190,540,142,mid,0.9366197183098591,0.9366197183098591
191,539,142,mid,0.9366197183098591,0.9366197183098591
192,539,143,mid,0.7552447552447552,0.7552447552447552
193,537,142,mid,0.9366197183098591,0.9366197183098591
194,543,143,head,0.916083916083916,0.916083916083916
195,540,142,mid,0.9084507042253521,0.9084507042253521
196,540,142,mid,0.9084507042253521,0.9084507042253521
197,216,60,tail,0.95,0.95
198,216,59,tail,0.9661016949152542,0.9661016949152542
199,541,144,head,0.7361111111111112,0.7361111111111112
200,216,59,tail,0.9322033898305084,0.9322033898305084
201,540,140,mid,0.9285714285714286,0.9285714285714286
202,540,144,mid,0.9097222222222222,0.9097222222222222
203,216,60,tail,0.9833333333333333,0.9833333333333333
204,216,59,tail,0.9491525423728814,0.9491525423728814
205,216,60,tail,0.9833333333333333,0.9833333333333333
206,535,144,mid,0.9097222222222222,0.9097222222222222
207,542,143,head,0.972027972027972,0.972027972027972
208,216,60,tail,1.0,1.0
209,216,58,tail,0.9827586206896551,0.9827586206896551
210,216,60,tail,0.9666666666666667,0.9666666666666667
211,538,144,mid,0.9722222222222222,0.9722222222222222
212,534,141,mid,0.9361702127659575,0.9361702127659575
213,538,144,mid,0.8958333333333334,0.8958333333333334
214,543,142,head,0.8873239436619719,0.8873239436619719
215,538,142,mid,0.8591549295774648,0.8591549295774648
216,216,60,tail,0.95,0.95
217,216,59,tail,0.9491525423728814,0.9491525423728814
218,216,60,tail,0.9666666666666667,0.9666666666666667
219,214,60,tail,0.9666666666666667,0.9666666666666667
220,216,60,tail,0.9666666666666667,0.9666666666666667
221,538,143,mid,0.9370629370629371,0.9370629370629371
222,216,59,tail,0.9661016949152542,0.9661016949152542
223,541,142,head,0.9084507042253521,0.9084507042253521
224,537,137,mid,0.9124087591240876,0.9124087591240876
225,216,60,tail,0.9666666666666667,0.9666666666666667
226,540,142,mid,0.9295774647887324,0.9295774647887324
227,535,143,mid,0.8951048951048951,0.8951048951048951
228,216,60,tail,0.9333333333333333,0.9333333333333333
229,216,60,tail,0.9166666666666666,0.9166666666666666
230,216,60,tail,0.9666666666666667,0.9666666666666667
231,535,139,mid,0.8920863309352518,0.8920863309352518
232,542,142,head,0.971830985915493,0.971830985915493
233,542,143,head,0.958041958041958,0.958041958041958
234,540,144,mid,0.9027777777777778,0.9027777777777778
235,539,143,mid,0.9370629370629371,0.9370629370629371
236,536,141,mid,0.9361702127659575,0.9361702127659575
237,540,145,mid,0.9724137931034482,0.9724137931034482
238,542,143,head,0.9440559440559441,0.9440559440559441
239,540,144,mid,0.9166666666666666,0.9166666666666666
240,533,142,mid,0.9014084507042254,0.9014084507042254
241,217,60,mid,0.95,0.95
242,216,60,tail,0.95,0.95
243,539,142,mid,0.9507042253521126,0.9507042253521126
244,540,142,mid,0.8943661971830986,0.8943661971830986
245,539,143,mid,0.965034965034965,0.965034965034965
246,540,143,mid,0.916083916083916,0.916083916083916
247,542,141,head,0.8936170212765957,0.8936170212765957
248,537,141,mid,0.950354609929078,0.950354609929078
249,216,59,tail,1.0,1.0
250,535,143,mid,0.9370629370629371,0.9370629370629371
251,216,59,tail,0.9830508474576272,0.9830508474576272
252,540,143,mid,0.8111888111888111,0.8111888111888111
253,535,141,mid,0.9574468085106383,0.9574468085106383
254,216,60,tail,0.9833333333333333,0.9833333333333333
255,535,142,mid,0.9366197183098591,0.9366197183098591
256,541,141,head,0.950354609929078,0.950354609929078
257,215,60,tail,0.9833333333333333,0.9833333333333333
258,216,60,tail,1.0,1.0
259,544,142,head,0.8943661971830986,0.8943661971830986
260,541,144,head,0.9652777777777778,0.9652777777777778
261,216,60,tail,0.95,0.95
262,540,142,mid,0.8873239436619719,0.8873239436619719
263,215,60,tail,0.9833333333333333,0.9833333333333333
264,216,60,tail,0.9833333333333333,0.9833333333333333
265,216,60,tail,0.9833333333333333,0.9833333333333333
266,539,142,mid,0.9647887323943662,0.9647887323943662
267,216,60,tail,0.9833333333333333,0.9833333333333333
268,537,141,mid,0.8794326241134752,0.8794326241134752
269,540,144,mid,0.9652777777777778,0.9652777777777778
270,537,141,mid,0.9787234042553191,0.9787234042553191
271,540,144,mid,0.9305555555555556,0.9305555555555556
272,216,60,tail,0.9666666666666667,0.9666666666666667
273,215,60,tail,0.9666666666666667,0.9666666666666667
274,216,60,tail,0.9666666666666667,0.9666666666666667
275,216,60,tail,0.9833333333333333,0.9833333333333333
276,542,141,head,0.9787234042553191,0.9787234042553191
277,216,60,tail,0.9833333333333333,0.9833333333333333
278,216,60,tail,0.95,0.95
279,541,140,head,0.8642857142857143,0.8642857142857143
280,216,60,tail,0.9833333333333333,0.9833333333333333
281,543,141,head,0.9148936170212766,0.9148936170212766
282,216,60,tail,0.9166666666666666,0.9166666666666666
283,539,144,mid,0.9722222222222222,0.9722222222222222
284,536,141,mid,0.8439716312056738,0.8439716312056738
285,539,142,mid,0.9436619718309859,0.9436619718309859
286,541,144,head,0.8958333333333334,0.8958333333333334
287,216,60,tail,0.9666666666666667,0.9666666666666667
288,216,60,tail,0.9666666666666667,0.9666666666666667
289,540,143,mid,0.9090909090909091,0.9090909090909091
290,540,141,mid,0.9716312056737588,0.9716312056737588
291,216,60,tail,0.9833333333333333,0.9833333333333333
292,540,144,mid,0.9583333333333334,0.9583333333333334
293,216,60,tail,0.9666666666666667,0.9666666666666667
294,214,60,tail,0.9833333333333333,0.9833333333333333
295,537,144,mid,0.9444444444444444,0.9444444444444444
296,216,60,tail,0.9333333333333333,0.9333333333333333
297,216,60,tail,0.95,0.95
298,216,60,tail,0.9833333333333333,0.9833333333333333
299,216,60,tail,0.9833333333333333,0.9833333333333333
300,540,143,mid,0.9020979020979021,0.9020979020979021
301,216,59,tail,0.9830508474576272,0.9830508474576272
302,542,143,head,0.9440559440559441,0.9440559440559441
303,539,145,mid,0.9310344827586207,0.9310344827586207
304,216,60,tail,1.0,1.0
305,537,143,mid,1.0,1.0
306,216,60,tail,0.9666666666666667,0.9666666666666667
307,216,60,tail,1.0,1.0
308,317,84,mid,0.9642857142857143,0.9642857142857143
309,538,144,mid,0.9722222222222222,0.9722222222222222
310,216,60,tail,0.9666666666666667,0.9666666666666667
311,541,144,head,0.9027777777777778,0.9027777777777778
312,540,143,mid,0.951048951048951,0.951048951048951
313,535,141,mid,0.9645390070921985,0.9645390070921985
314,216,60,tail,0.9333333333333333,0.9333333333333333
315,216,60,tail,0.9666666666666667,0.9666666666666667
316,540,142,mid,0.9295774647887324,0.9295774647887324
317,536,143,mid,0.965034965034965,0.965034965034965
318,216,60,tail,0.9666666666666667,0.9666666666666667
319,216,59,tail,0.9661016949152542,0.9661016949152542
320,541,141,head,0.9645390070921985,0.9645390070921985
321,535,144,mid,0.9444444444444444,0.9444444444444444
322,540,142,mid,0.9436619718309859,0.9436619718309859
323,436,120,mid,0.875,0.875
324,543,140,head,0.9571428571428572,0.9571428571428572
325,540,142,mid,0.9859154929577465,0.9859154929577465
326,216,60,tail,0.95,0.95
327,216,59,tail,1.0,1.0
328,541,142,head,0.9647887323943662,0.9647887323943662
329,216,59,tail,0.9491525423728814,0.9491525423728814
330,540,141,mid,0.9929078014184397,0.9929078014184397
331,542,141,head,0.950354609929078,0.950354609929078
332,216,59,tail,1.0,1.0
333,533,141,mid,0.9645390070921985,0.9645390070921985
334,216,60,tail,0.9666666666666667,0.9666666666666667
335,540,142,mid,0.9366197183098591,0.9366197183098591
336,216,59,tail,1.0,1.0
337,535,144,mid,0.9652777777777778,0.9652777777777778
338,213,58,tail,1.0,1.0
339,538,142,mid,0.9788732394366197,0.9788732394366197
340,216,59,tail,0.8983050847457628,0.8983050847457628
341,214,59,tail,0.9830508474576272,0.9830508474576272
342,216,59,tail,0.9661016949152542,0.9661016949152542
343,216,59,tail,1.0,1.0
344,437,117,mid,0.905982905982906,0.905982905982906
345,538,142,mid,0.9929577464788732,0.9929577464788732
346,538,143,mid,0.965034965034965,0.965034965034965
347,216,58,tail,0.9482758620689655,0.9482758620689655
348,216,58,tail,0.9655172413793104,0.9655172413793104
349,216,58,tail,1.0,1.0
350,540,144,mid,0.9652777777777778,0.9652777777777778
351,540,143,mid,0.986013986013986,0.986013986013986
352,541,142,head,0.9436619718309859,0.9436619718309859
353,216,59,tail,1.0,1.0
354,540,145,mid,0.9379310344827586,0.9379310344827586
355,543,145,head,0.8620689655172413,0.8620689655172413
356,540,144,mid,0.9375,0.9375
357,540,142,mid,0.9295774647887324,0.9295774647887324
358,540,142,mid,0.9014084507042254,0.9014084507042254
359,541,143,head,0.8951048951048951,0.8951048951048951
360,541,143,head,0.8881118881118881,0.8881118881118881
361,537,144,mid,0.9583333333333334,0.9583333333333334
362,535,144,mid,0.9236111111111112,0.9236111111111112
363,535,141,mid,0.950354609929078,0.950354609929078
364,538,142,mid,0.9084507042253521,0.9084507042253521
365,216,59,tail,1.0,1.0
366,216,59,tail,0.9661016949152542,0.9661016949152542
367,542,141,head,0.8581560283687943,0.8581560283687943
368,540,142,mid,0.9859154929577465,0.9859154929577465
369,540,143,mid,0.951048951048951,0.951048951048951
370,536,143,mid,0.9090909090909091,0.9090909090909091
371,539,144,mid,0.8472222222222222,0.8472222222222222
372,542,143,head,0.9300699300699301,0.9300699300699301
373,541,141,head,0.9574468085106383,0.9574468085106383
374,532,142,mid,0.9225352112676056,0.9225352112676056
375,215,59,tail,1.0,1.0
376,537,143,mid,0.958041958041958,0.958041958041958
377,540,143,mid,0.8951048951048951,0.8951048951048951
378,542,141,head,0.9361702127659575,0.9361702127659575
379,540,142,mid,0.9647887323943662,0.9647887323943662
380,544,141,head,0.9787234042553191,0.9787234042553191
381,539,144,mid,0.9722222222222222,0.9722222222222222
382,540,143,mid,0.9020979020979021,0.9020979020979021
383,536,141,mid,0.9858156028368794,0.9858156028368794
384,537,143,mid,0.986013986013986,0.986013986013986
385,541,143,head,0.958041958041958,0.958041958041958
386,535,142,mid,0.9859154929577465,0.9859154929577465
387,531,141,mid,0.950354609929078,0.950354609929078
388,538,143,mid,0.993006993006993,0.993006993006993
389,216,59,tail,1.0,1.0
390,216,60,tail,0.9833333333333333,0.9833333333333333
391,538,142,mid,0.9577464788732394,0.9577464788732394
392,539,142,mid,0.9084507042253521,0.9084507042253521
393,535,142,mid,0.9859154929577465,0.9859154929577465
394,543,143,head,0.951048951048951,0.951048951048951
395,542,144,head,0.9861111111111112,0.9861111111111112
396,538,143,mid,0.916083916083916,0.916083916083916
397,532,144,mid,0.9791666666666666,0.9791666666666666
398,216,59,tail,1.0,1.0
399,539,143,mid,0.9300699300699301,0.9300699300699301
400,540,143,mid,0.8811188811188811,0.8811188811188811
401,540,145,mid,0.903448275862069,0.903448275862069
402,539,143,mid,0.972027972027972,0.972027972027972
403,541,141,head,0.9929078014184397,0.9929078014184397
404,216,59,tail,1.0,1.0
405,538,144,mid,0.9375,0.9375
406,216,57,tail,0.9824561403508771,0.9824561403508771
407,215,57,tail,0.8947368421052632,0.8947368421052632
408,539,142,mid,0.9929577464788732,0.9929577464788732
409,542,142,head,0.9507042253521126,0.9507042253521126
410,540,141,mid,0.9219858156028369,0.9219858156028369
411,213,59,tail,0.9491525423728814,0.9491525423728814
412,543,142,head,0.9859154929577465,0.9859154929577465
413,539,144,mid,0.9305555555555556,0.9305555555555556
414,540,143,mid,0.9230769230769231,0.9230769230769231
415,533,141,mid,0.7304964539007093,0.7304964539007093
416,537,143,mid,0.8671328671328671,0.8671328671328671
417,536,142,mid,0.9577464788732394,0.9577464788732394
418,214,59,tail,0.7966101694915254,0.7966101694915254
419,216,57,tail,0.8596491228070176,0.8596491228070176
420,540,143,mid,0.9090909090909091,0.9090909090909091
421,538,142,mid,0.9436619718309859,0.9436619718309859
422,540,144,mid,0.8125,0.8125
423,216,59,tail,0.847457627118644,0.847457627118644
424,538,141,mid,0.8936170212765957,0.8936170212765957
425,540,140,mid,0.95,0.95
426,536,143,mid,0.9790209790209791,0.9790209790209791
427,539,141,mid,0.9290780141843972,0.9290780141843972
428,539,141,mid,0.9432624113475178,0.9432624113475178
429,533,142,mid,0.9507042253521126,0.9507042253521126
430,540,144,mid,0.9444444444444444,0.9444444444444444
431,541,141,head,0.8723404255319149,0.8723404255319149
432,540,141,mid,0.9574468085106383,0.9574468085106383
433,540,141,mid,0.9148936170212766,0.9148936170212766
434,315,81,mid,0.9506172839506173,0.9506172839506173
435,538,143,mid,0.9790209790209791,0.9790209790209791
436,536,142,mid,0.9295774647887324,0.9295774647887324
437,539,143,mid,0.965034965034965,0.965034965034965
438,533,142,mid,0.9295774647887324,0.9295774647887324
439,215,59,tail,0.9661016949152542,0.9661016949152542
440,540,143,mid,0.951048951048951,0.951048951048951
441,538,143,mid,0.965034965034965,0.965034965034965
442,539,142,mid,0.9929577464788732,0.9929577464788732
443,542,142,head,0.9507042253521126,0.9507042253521126
444,540,143,mid,0.965034965034965,0.965034965034965
445,216,59,tail,0.9491525423728814,0.9491525423728814
446,542,141,head,0.9148936170212766,0.9148936170212766
447,536,145,mid,0.993103448275862,0.993103448275862
448,540,142,mid,0.9014084507042254,0.9014084507042254
449,535,138,mid,0.8260869565217391,0.8260869565217391
450,216,60,tail,0.9833333333333333,0.9833333333333333
451,537,144,mid,0.9444444444444444,0.9444444444444444
452,540,142,mid,0.9507042253521126,0.9507042253521126
453,539,144,mid,0.9236111111111112,0.9236111111111112
454,216,60,tail,0.9833333333333333,0.9833333333333333
455,533,144,mid,0.9513888888888888,0.9513888888888888
456,216,60,tail,0.95,0.95
457,216,60,tail,1.0,1.0
458,540,143,mid,0.965034965034965,0.965034965034965
459,537,143,mid,0.972027972027972,0.972027972027972
460,216,60,tail,0.95,0.95
461,539,142,mid,0.9084507042253521,0.9084507042253521
462,534,142,mid,0.9436619718309859,0.9436619718309859
463,540,144,mid,0.9444444444444444,0.9444444444444444
464,542,141,head,0.9432624113475178,0.9432624113475178
465,543,142,head,0.8943661971830986,0.8943661971830986
466,543,143,head,0.951048951048951,0.951048951048951
467,538,143,mid,0.986013986013986,0.986013986013986
468,536,144,mid,0.9444444444444444,0.9444444444444444
469,533,144,mid,0.9027777777777778,0.9027777777777778
470,539,143,mid,0.8881118881118881,0.8881118881118881
471,542,141,head,0.9290780141843972,0.9290780141843972
472,216,59,tail,0.9830508474576272,0.9830508474576272
473,538,142,mid,0.9577464788732394,0.9577464788732394
474,539,141,mid,0.8652482269503546,0.8652482269503546
475,216,59,tail,0.9491525423728814,0.9491525423728814
476,539,143,mid,0.9370629370629371,0.9370629370629371
477,537,143,mid,0.9300699300699301,0.9300699300699301
478,540,143,mid,0.958041958041958,0.958041958041958
479,539,144,mid,0.9513888888888888,0.9513888888888888
480,543,143,head,0.6993006993006993,0.6993006993006993
481,538,144,mid,0.9722222222222222,0.9722222222222222
482,540,140,mid,0.9285714285714286,0.9285714285714286
483,216,60,tail,1.0,1.0
484,213,60,tail,1.0,1.0
485,540,141,mid,0.950354609929078,0.950354609929078
486,540,143,mid,0.965034965034965,0.965034965034965
487,538,143,mid,0.972027972027972,0.972027972027972
488,216,60,tail,0.9833333333333333,0.9833333333333333
489,540,144,mid,0.9444444444444444,0.9444444444444444
490,216,60,tail,0.7833333333333333,0.7833333333333333
491,539,142,mid,0.9647887323943662,0.9647887323943662
492,540,142,mid,0.9577464788732394,0.9577464788732394
493,538,140,mid,0.9214285714285714,0.9214285714285714
494,540,142,mid,0.9507042253521126,0.9507042253521126
495,216,60,tail,1.0,1.0
496,532,142,mid,0.9295774647887324,0.9295774647887324
497,216,60,tail,1.0,1.0
498,216,60,tail,1.0,1.0
499,216,60,tail,1.0,1.0
500,215,59,tail,0.9661016949152542,0.9661016949152542
501,543,142,head,0.9507042253521126,0.9507042253521126
502,539,143,mid,0.972027972027972,0.972027972027972
503,537,143,mid,0.958041958041958,0.958041958041958
504,539,141,mid,0.9929078014184397,0.9929078014184397
505,540,142,mid,0.9436619718309859,0.9436619718309859
506,542,141,head,0.9858156028368794,0.9858156028368794
507,216,60,tail,0.9833333333333333,0.9833333333333333
508,540,143,mid,0.9790209790209791,0.9790209790209791
509,216,60,tail,1.0,1.0
510,216,60,tail,0.9666666666666667,0.9666666666666667
511,537,144,mid,1.0,1.0
512,216,60,tail,1.0,1.0
513,216,60,tail,1.0,1.0
514,538,142,mid,0.9788732394366197,0.9788732394366197
515,538,142,mid,0.9577464788732394,0.9577464788732394
516,543,143,head,0.965034965034965,0.965034965034965
517,540,142,mid,0.9647887323943662,0.9647887323943662
518,539,143,mid,0.958041958041958,0.958041958041958
519,540,141,mid,0.9645390070921985,0.9645390070921985
520,215,60,tail,0.9333333333333333,0.9333333333333333
521,539,143,mid,0.965034965034965,0.965034965034965
522,540,141,mid,0.9432624113475178,0.9432624113475178
523,540,144,mid,0.9375,0.9375
524,540,144,mid,0.9444444444444444,0.9444444444444444
525,536,142,mid,0.9014084507042254,0.9014084507042254
526,215,60,tail,0.95,0.95
527,216,60,tail,0.9833333333333333,0.9833333333333333
528,540,144,mid,0.9722222222222222,0.9722222222222222
529,540,144,mid,0.9722222222222222,0.9722222222222222
530,537,142,mid,0.9225352112676056,0.9225352112676056
531,216,60,tail,0.9833333333333333,0.9833333333333333
532,537,144,mid,0.9583333333333334,0.9583333333333334
533,540,143,mid,0.9790209790209791,0.9790209790209791
534,542,141,head,0.9929078014184397,0.9929078014184397
535,537,144,mid,0.9930555555555556,0.9930555555555556
536,539,142,mid,0.9859154929577465,0.9859154929577465
537,216,60,tail,0.9833333333333333,0.9833333333333333
538,214,59,tail,0.9661016949152542,0.9661016949152542
539,540,143,mid,0.8951048951048951,0.8951048951048951
540,216,60,tail,1.0,1.0
541,540,141,mid,0.9929078014184397,0.9929078014184397
542,536,144,mid,0.9375,0.9375
543,538,144,mid,0.9444444444444444,0.9444444444444444
544,215,60,tail,1.0,1.0
545,216,60,tail,1.0,1.0
546,215,59,tail,0.9661016949152542,0.9661016949152542
547,539,144,mid,0.9027777777777778,0.9027777777777778
548,540,143,mid,0.8951048951048951,0.8951048951048951
549,540,145,mid,0.8758620689655172,0.8758620689655172
